id,likes_count,from_id,from_name,message,created_time,type,link,story,comments_count,shares_count,love_count,haha_count,wow_count,sad_count,angry_count
540404695989874_1264267810270222,2975,5.40405E+14,AfD,"Wie politisch korrekt muss ein Schnitzel sein?

2014 taufte ein Wirt sein ehemaliges „Zigeunerschnitzel“ aus politisch korrekten Gründen um, es wurde zum „Sinti-und-Roma-Schnitzel“. Das geht gar nicht, findet das Projekt „Demokratie leben in Wiesbaden“. Der Name sei die so „ziemlich rassistischste Bezeichnung“ seit dem „Negerkuss“. Die Folge: ein bizarrer Streit. 

Da der Wirt sich nicht als Rassist bezeichnen lassen will, schließlich hat er schon Flüchtlinge an Heiligabend zu einem kostenlosen Drei-Gänge-Menü in sein Restaurant eingeladen, wird er den Namen nun wieder ändern in: „Paprikaschnitzel – Zigeuner Art“.

Wir fragen uns, warum sich noch niemand für die Wiener eingesetzt hat, die sind Schnitzel und Würstchen zugleich oder für die Hamburger - wer ist schon gern einen Fleischklops? Man kann auch Frankfurter, Berliner und Kassler essen und über das Kinderschnitzel sollten wir definitiv ernsthaft diskutieren.

Die #AfD lehnt diese Art der übertriebenen politischen Korrektheit ab. Sie führt letztendlich zu Sprachverboten, die auf anderen Gebieten zu erheblichen Problemen führen, weil es niemand mehr wagt, wichtige Fakten anzusprechen.  Wir brauchen in Deutschland keine Sprachpolizei.

http://www.wiesbadener-kurier.de/lokales/wiesbaden/nachrichten-wiesbaden/schnitzel-name-sorgt-fuer-aerger-wiesbadener-gastwirt-wehrt-sich-gegen-rassismus-vorwurf_17401240.htm",2016-10-20T07:34:15+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1264267810270222/?type=3,NA,728,757,22,721,10,14,161
540404695989874_1264449120252091,2438,5.40405E+14,AfD,"+++Auch Deutsche willkommen+++

Da keine Sozialwohnung zur Verfügung steht, muss ein deutsches Ehepaar in einem Flüchtlingscontainer leben, um nicht obdachlos zu werden. 

Die 800 Euro Warmmiete für ihre 50 Quadratmeter Wohnung können sie nicht mehr a",2016-10-20T12:17:45+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1264449120252091/?type=3,NA,738,2289,6,34,25,604,2331
540404695989874_1265134593516877,2071,5.40405E+14,AfD,"+++ Bürgerkrieg in Garmisch-Partenkirchen? +++

Die Süddeutsche Zeitung berichtet, dass es schlimm um Garmisch-Partenkirchen zu stehen scheint: ""In dem kleinen Skiort in Deutschland hätten die Schwarzen die Macht übernommen, berichtet der kremlfinanzier",2016-10-21T07:15:30+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1265134593516877/?type=3,NA,689,1911,5,82,59,168,1171
540404695989874_1265361656827504,1975,5.40405E+14,AfD,"+++ Nun werden wir sie nicht mehr los! +++
+++ Nur 7% Rückführungen in den Schengen-Raum  +++

""Jetzt wird abgeschoben"", versprach ""unsere"" Kanzlerin vollmundig.
Aber wohin? Kein Land ist da so dämlich und bürdet sich derartige Belastungen wie Deutsch",2016-10-21T11:33:13+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1265361656827504/?type=3,NA,372,1102,7,133,16,51,968
540404695989874_1265490690147934,2072,5.40405E+14,AfD,"+++ Fazit der Woche ++++

Künftig wollen wir am Freitagabend ein Fazit zur abgelaufenen Woche ziehen. Was ist geschehen? Wie haben unsere Fans reagiert? Was will die AfD ändern?

Da wollen Türken die Deutschpflicht an deutschen Schulen abschaffen, das",2016-10-21T16:00:00+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1265490690147934/?type=3,NA,295,580,9,31,10,25,147
540404695989874_1265379420159061,3330,5.40405E+14,AfD,"Kosten der Einwanderung - Transparenz herstellen

Einwanderung in die sozialen Systeme ist Alltag. Beispiele liefert die Rechts- und Lebenswirklichkeit aller Zu- und Ein-wanderungsgruppen. Angebliche Sicherungsmechanismen entpuppen sich als wirkungslos, als von der Rechtsprechung außer Kraft gesetzt, durch EU-Recht relativiert oder als 
äußerst betrugsanfällig.

Niedrigqualifizierte wandern überwiegend über missbräuchliche Asylanträge zu und sind auf die steuerfinanzierten sozialen Sicherungssysteme angewiesen. Qualifizierte Einwanderer bevorzugen Staaten mit geringer Steuerlast.

Ausnahmslos jeder Asylantragsteller wandert in das soziale System ein, da ihm ab Grenzübertritt Leistungsansprüche zustehen. Nach seiner Anerkennung gilt dasselbe für nachziehende Familienmitglieder. Die AfD fordert, die schrankenlosen Möglichkeiten des Familiennachzugs für anerkannte Asylbewerber zu beenden, weil dies sonst einen direkten und dauerhaften Nachzug in das soziale Netz ermöglicht.

Die Kosten der Massenzuwanderung sind intransparent. Schätzungen erreichen Größenordnungen von hunderten Milliarden EURO. Es reicht nicht, nur die Zahl der Sozialleistungsempfänger mit dem Regelsatz zu multiplizieren. Hinzu kommt eine enorme Fülle versteckter Kosten für die Flüchtlingsbetreuung und versorgung auf allen Verwaltungsebenen. Im Gefolge der Massenzuwanderung ist eine kartellähnliche Migrationsindustrie entstanden, die vielerorts die Preise diktiert. Es gibt keine umfassende Kostenanalyse und -darstellung. Sie ist der politischen Führung in Bund und Ländern auch höchst unerwünscht.

Die AfD fordert, die Finanzierung der Zuwanderung grundsätzlich neu zu ordnen. Die Kosten sollen auf allen Ebenen der Verwaltung völlig transparent und vollständig dargestellt werden. Die wirtschaftliche Verwendung von Steuermitteln muss auch im Einwanderungssektor konsequent durchgesetzt werden. Einen  ""Flüchtlings-Soli“ lehnt die AfD vehement ab.

Zu den Kosten der Einwanderung gehören nicht nur die kurzfristigen, sondern auch die langfristigen Kosten. Die Staatsangehörigkeit von SGB-II-Beziehern wird nicht aufgeschlüsselt und ist geheim. Damit ist die Zahl der als asylberechtigt Anerkannten, die dauerhaft im sozialen Netz verbleiben, nicht bekannt. Integrationserfolge oder -misserfolge können auf diese Weise nicht evaluiert werden. Die #AfD fordert auch hier vollständige Transparenz.",2016-10-22T10:00:00+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1265379420159061/?type=3,NA,220,818,48,3,8,0,96
540404695989874_1266365533393783,2656,5.40405E+14,AfD,"+++ Die Grünen sind die neue Wohlstandspartei +++

Zur aktuellen Allensbach-Studie zur AfD erklärt der stellvertretende Vorsitzende Alexander Gauland:

„Die aktuelle Allensbach-Studie zur AfD zeigt drei wichtige Fakten überdeutlich:

1. Die AfD ist ",2016-10-22T16:00:02+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1266365533393783/?type=3,NA,243,419,65,6,9,1,19
540404695989874_1265377340159269,2024,5.40405E+14,AfD,"Der Mittelstand als Herz unserer Wirtschaftskraft

Unsere Mittelstandspolitik ist Ordnungspolitik.Wir wollen gleiche Regeln für alle – ob groß, ob klein, in jeder Branche. Neben der Steuerpolitik besteht unser Beitrag für den Mittelstand im Bürokratieabbau und einem Ende der Überregulierung. Jede Regelbefolgung verursacht Kosten, die bei Großunternehmen geringer ins Gewicht fallen als beim Mittelstand.

Wir wollen daher deutliche Vereinfachungen zum Beispiel beim Hunger nach statistischen Daten, beim betrieblichen Beauftragtenwesen, bei betrieblichen Sicherheitsbestimmungen oder auch beim Mindestlohn. Und nicht zuletzt legen wir unseren politischen Schwerpunkt auf folgende Standortbedingungen: öffentliche Sicherheit und bessere Infrastruktur. Unser Ziel ist ein schlanker, aber starker Staat.",2016-10-23T09:00:01+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1265377340159269/?type=3,NA,127,351,52,3,2,1,0
540404695989874_1267568653273471,2861,5.40405E+14,AfD,"+++ Merkels Geheimwaffe gegen Islamisten: Blockflöten raus und christliche Lieder spielen +++

Ja, Frau Merkel, ""die AfD ist eine Partei, die weiß immer, was gerade nicht geht, was schlecht ist, wo man nein sagen muss, den Finger in die Wunde legen muss",2016-10-23T15:51:17+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1267568653273471/?type=3,NA,582,1174,24,1211,12,22,239
540404695989874_1268136209883382,1981,5.40405E+14,AfD,"Wenn ""schutzbedürftige Flüchtlinge"" die Polizei angreifen....

Die Räumung des ""Dschungels"" von Calais hat begonnen. Wie erwartet kam es schon in der Nacht erneut zu Angriffen auf die französische Polizei, die gezwungen war, Tränengasgranaten einzusetzen. Auch linke Chaoten der „No-Border-“Bewegung sollen sich in dem Lager aufhalten, um die Migranten zu unterstützen. 

""Wenn die Polizei kommt, werde ich kämpfen,"" bekräftigt ein ""Flüchtling"" im Interview. Man fragt sich, wie schutzbedürftig solche gewalttätigen Menschen tatsächlich sind. Und man fragt sich vor allem, wie diese reagieren werden, wenn sie nicht einfach nur in ein anderes Flüchtlingslager gebracht werden, sondern abgeschoben werden sollen.

Frau Merkels einsame und unverantwortliche Entscheidung im Herbst 2015 wird Europa und vor allem Deutschland noch lange in Atem halten. 

Für einen Paradigmenwechsel in der Asylzuwanderung, für eine vorausschauende Politik mit gesundem Menschenverstand: #AfD!

https://www.welt.de/politik/ausland/article158992272/Krawalle-vor-der-Raeumung-des-Dschungels-von-Calais.html",2016-10-24T07:08:10+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1268136209883382/?type=3,NA,379,716,3,114,20,24,527
540404695989874_1268288599868143,6854,5.40405E+14,AfD,"Die ganze EU ist von CETA besessen... Die ganze EU? Nein! Eine von unbeugsamen Wallonen bevölkerte Region hört nicht auf, dem undemokratischen Vorgehen Widerstand zu leisten.

Sie wollen dem Freihandelsabkommen so nicht zustimmen. Das von der EU gesetzte Ultimatum weisen sie als demokratiefeindlich zurück. Wallonien wolle ein Abkommen, aber es müsse mit einem Minimum an Respekt verhandelt werden, das riesige Misch-Masch an Texten sei im Moment einfach kein seriöses internationales Recht.

Und die Wallonen bekommen Verstärkung: Die Regionalregierung von Brüssel bestätigte heute, dass auch sie nicht für das CETA-Abkommen stimmen könne.

Im Gegensatz zur Bundesregierung scheint es noch Politiker zu geben, die sich für ihr Volk und für das Recht einsetzen. Hut ab vor den Kollegen in Belgien und: standhaft bleiben! 

CETA beinhaltet, ähnlich wie TTIP, eine Reihe von Punkten, die unter demokratischen und rechtsstaatlichen Prinzipen abzulehnen sind. Die #AfD begrüsst daher ausdrücklich den Widerstand der Wallonie.

https://www.welt.de/politik/ausland/article158995425/Es-gibt-einen-riesigen-Misch-Masch-an-Texten.html#Comments",2016-10-24T12:00:01+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1268288599868143/?type=3,NA,442,1430,262,353,13,0,7
540404695989874_1268469983183338,1655,5.40405E+14,AfD,"+ Gesucht: ein Bundespräsident für das ganze Volk +

Ihr Aufgabenbereich:

Sie sind das Staatsoberhaupt der Bundesrepublik Deutschland. Allerdings liegt Ihre Rolle meist jenseits der Tagespolitik, Ihnen fallen vor allem repräsentative Funktionen zu. N",2016-10-24T15:52:45+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1268469983183338/?type=3,NA,594,387,7,116,18,4,10
540404695989874_1269068896456780,2100,5.40405E+14,AfD,"Deutschland freut sich über mehr Babies! Einige Nachrichtenportale sprechen schon von einem kleinen Baby-Boom. 

Wenn man sich die Zahlen genauer anschaut, fällt aber noch eine weitere Nachricht auf: Jedes fünfte Neugeborene hat eine ausländische Mutter – so viele wie nie zuvor in der Geschichte der Bundesrepublik. Dabei sind Türkinnen diejenigen Ausländerinnen, die in Deutschland die meisten Babys bekamen. 

Deshalb fordern jetzt Bildungsforscher mehr Geld und bessere Qualität für die frühkindliche Bildung. Die Integration von Nicht-Muttersprachlern müsse in den Vordergrund rücken, auch sollten Kita-Gruppen und Schulklassen möglichst gut mit deutschen und nicht deutschen Kindern durchmischt werden. In vielen Ballungszentren gibt es jetzt schon Schulen, in denen Kinder nicht deutscher Herkunft die große Mehrheit der Schüler stellen. 

Die #AfD ist der Meinung, dass die volkswirtschaftlich nicht tragfähige und konfliktträchtige Masseneinwanderung kein geeignetes Mittel dazu darstellt, den demografischen Fehlentwicklungen in Deutschland entgegenzuwirken. Vielmehr muss mittels einer aktivierenden Familienpolitik eine höhere Geburtenrate der einheimischen Bevölkerung als mittel- und langfristig einzig tragfähige Lösung erreicht werden. Mehr zum Thema Familien und Kinder können Sie in unserem Programm ab Seite 39 lesen.

https://www.alternativefuer.de/wp-content/uploads/sites/7/2016/05/2016-06-27_afd-grundsatzprogramm_web-version.pdf

https://www.welt.de/wirtschaft/article158294203/Babyboom-in-Deutschland-bei-auslaendischen-Muettern.html",2016-10-25T07:12:45+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1269068896456780/?type=3,NA,782,814,16,174,32,94,880
540404695989874_1269264596437210,1091,5.40405E+14,AfD,"Merkel als Kult-Marke? 

Das scheint tatsächlich die Strategie der CDU im kommenden Wahlkampf zu werden. Auch aus der CSU bekommt sie jetzt die volle Unterstützung, vorbei sind die gespielten Angriffe auf die Kanzlerin. Alle warten nur noch ungeduldig auf ihr ""Ja"".

Mehr Merkel wagen! Das will CDU-Generalsekretär Peter Tauber.
Im Silicon Valley will er sich Tipps für den digitalen Wahlkampf holen, die Agenturen stehen bereit.

Wir fragen uns: geht ""mehr Merkel"" überhaupt noch? 

Bestimmt sie nicht schon allein, was in Deutschland passiert? Hat die Opposition nicht längst aufgegeben und sind sich CDU und SPD nicht einig in ihrem Kurs? Bekam Frau Merkel in der Flüchtlingsfrage nicht vor allem Applaus von den Grünen und den Linken? Es gibt kaum noch Unterschiede zwischen den Altparteien, ein Wahlkampf gegen Parteien, mit denen man sich die letzten Jahre viel zu oft einig war, ist schlicht unglaubwürdig.

Die einzige Partei, die tatsächlich bereit ist, sich Frau Merkel und ihrer falschen Politik entgegenzustellen, ist die #AfD. Wir stehen seit unserer Gründung für echte Veränderungen in diesem Land und durch uns werden sie auch umgesetzt.

https://www.welt.de/politik/deutschland/article158972746/Die-CDU-plant-im-Wahlkampf-Merkel-total.html",2016-10-25T12:18:52+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1269264596437210/?type=3,NA,557,460,2,363,11,30,569
540404695989874_1270022199694783,3165,5.40405E+14,AfD,"+ Die Rente reicht nicht +

Die Bundesregierung warnt vor einem Problem, das sie selbst mit verursacht hat: Viele Bürger werden im Ruhestand nicht ausreichend finanziell abgesichert sein, wenn sie nicht selbst mehr für ihre Altersvorsorge tun und sparen",2016-10-26T09:00:48+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1270022199694783/?type=3,NA,709,2104,8,45,13,192,954
540404695989874_1270205576343112,2468,5.40405E+14,AfD,"Der Alltag in Deutschland hat sich verändert, er ist ""bunter"" geworden, würde so manch Politiker der Altparteien sagen. Getreu dem Motto, ""Integration ist keine Einbahnstraße"" verändert sich Stück für Stück unser Leben.

So schaut also Frau Merkels ""Wir schaffen das"" aus, Geschichten aus dem Alltag der Integration:

In Rendsburg verweigerten Eltern die Teilnahme ihres Sohnes an einer Moschee-Besichtigung und werden dafür mit einem Bußgeld von 300 EUR bestraft. Der Fall liegt nun bei der Staatsanwaltschaft. 

http://www.shz.de/lokales/landeszeitung/schueler-fehlt-bei-besuch-in-moschee-eltern-sollen-strafe-zahlen-id15170746.html

In einem Gottestdienst mussten zwei Viertklässler eine Stelle aus dem Koran vorlesen. „Allah ist der Allergrößte“, „hoch erhaben ist Deine Herrschaft“ und „Es gibt keinen Gott außer dir“. Wir lassen das unkommentiert.

http://www.merkur.de/lokales/garmisch-partenkirchen/garmisch-partenkirchen/entruestung-internet-garmischer-grundschueler-lesen-schulgottesdienst-verse-allahu-akbar-koran-6877995.html

Bei einem Freundschaftsspiel einer einheimischen Fußballmannschaft und eines Teams aus Asylbewerbern kam es zu einer Massenschlägerei mit mehreren Verletzten. Grund: eine Schiedsrichterentscheidung. 

http://www.stuttgarter-zeitung.de/inhalt.mehrere-verletzte-in-weil-am-rhein-fussballspiel-mit-asylbewerbern-endet-in-massenschlaegerei.d688b098-af51-413a-bd48-356f40fa2fa1.html

In Berlin werden deutsche Schulanfänger (7) in Kreuzberg bereits mit arabischen Zeichen vertraut gemacht. Ganz im Sinne von Volker Becks: ""Lernt Arabisch"".

Sie finden hier läuft etwas schief? Wir auch!
#AfD wählen. Sonst schafft uns Angela Merkel.",2016-10-26T15:00:02+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1270205576343112/?type=3,NA,628,1499,9,62,22,178,1553
